Running with noise_level=0.15
Running with mu_offset=6
Device: cuda

Preprocessing with chromosome split:
  Train chromosomes: ['ChrIII', 'ChrIV', 'ChrIX', 'ChrVI', 'ChrVII', 'ChrX', 'ChrXI', 'ChrXIII', 'ChrXVI']
  Val chromosomes: None
  Test chromosomes: ['ChrI', 'ChrII', 'ChrV', 'ChrXII']

Clipping outliers using 95th percentile * 1.5...
strain_yTW001: Clipping values above 134.25 (P95=89.50). Clipped 27529/1193409 values (2.31%)
strain_FD: Clipping values above 71.92 (P95=47.94). Clipped 95791/4127807 values (2.32%)
strain_dnrp: Clipping values above 243.00 (P95=162.00). Clipped 25649/1119454 values (2.29%)
strain_yEK19: Clipping values above 77.10 (P95=51.40). Clipped 83713/3893623 values (2.15%)
strain_yEK23: Clipping values above 72.00 (P95=48.00). Clipped 86381/3558407 values (2.43%)
strain_yWT03a: Clipping values above 15.00 (P95=10.00). Clipped 10602/347679 values (3.05%)
strain_yWT04a: Clipping values above 58.50 (P95=39.00). Clipped 21095/725406 values (2.91%)
strain_ylic137: Clipping values above 142.50 (P95=95.00). Clipped 28746/1112684 values (2.58%)

Splitting data using pre-determined chromosomes...
Standardizing features: ['Centr']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 61992
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 24128

Dataset sizes after preprocessing:
  Train: 61992
  Val: 0
  Test: 24128
  Eval strategy: TEST

Randomly sampled 58272/61992 samples (94.0%)
Applied denoising with 15.0% masking

Creating test dataloader:
  Test set size: 24128
  Batch size: 128
Applied denoising with 15.0% masking
  Dataloader created: 24128 samples, 189 batches
Number of encoder layers: 1
Number of decoder layers (excluding heads): 1
Total number of layers including latent layer: 3
Epoch [1/141], Total Loss: 2.2805, NLL: 2.2267, Masked: 6.1860
Epoch [2/141], Total Loss: 2.2064, NLL: 2.1625, Masked: 5.0428
Epoch [3/141], Total Loss: 2.2012, NLL: 2.1574, Masked: 5.0354
Epoch [4/141], Total Loss: 2.1876, NLL: 2.1439, Masked: 5.0287
Epoch [5/141], Total Loss: 2.1537, NLL: 2.1099, Masked: 5.0303
Epoch [6/141], Total Loss: 2.1388, NLL: 2.0951, Masked: 5.0234
Epoch [7/141], Total Loss: 2.1330, NLL: 2.0893, Masked: 5.0199
Epoch [8/141], Total Loss: 2.1310, NLL: 2.0873, Masked: 5.0185
Epoch [9/141], Total Loss: 2.1290, NLL: 2.0854, Masked: 5.0134
Epoch [10/141], Total Loss: 2.1262, NLL: 2.0827, Masked: 5.0087
Epoch [11/141], Total Loss: 2.1224, NLL: 2.0789, Masked: 5.0048
Epoch [12/141], Total Loss: 2.1202, NLL: 2.0767, Masked: 5.0009
Epoch [13/141], Total Loss: 2.1180, NLL: 2.0745, Masked: 4.9954
Epoch [14/141], Total Loss: 2.1162, NLL: 2.0728, Masked: 4.9910
Epoch [15/141], Total Loss: 2.1144, NLL: 2.0710, Masked: 4.9875
Epoch [16/141], Total Loss: 2.1134, NLL: 2.0700, Masked: 4.9850
Epoch [17/141], Total Loss: 2.1112, NLL: 2.0679, Masked: 4.9800
Epoch [18/141], Total Loss: 2.1096, NLL: 2.0663, Masked: 4.9763
Epoch [19/141], Total Loss: 2.1075, NLL: 2.0643, Masked: 4.9722
Epoch [20/141], Total Loss: 2.1063, NLL: 2.0631, Masked: 4.9679
Epoch [21/141], Total Loss: 2.1043, NLL: 2.0611, Masked: 4.9655
Epoch [22/141], Total Loss: 2.1031, NLL: 2.0600, Masked: 4.9607
Epoch [23/141], Total Loss: 2.1015, NLL: 2.0584, Masked: 4.9607
Epoch [24/141], Total Loss: 2.0999, NLL: 2.0567, Masked: 4.9560
