Running with noise_level=0.15
Running with mu_offset=5
Device: cuda

Preprocessing with chromosome split:
  Train chromosomes: ['ChrIII', 'ChrIV', 'ChrIX', 'ChrVI', 'ChrVII', 'ChrX', 'ChrXI', 'ChrXIII', 'ChrXVI']
  Val chromosomes: None
  Test chromosomes: ['ChrI', 'ChrII', 'ChrV', 'ChrXII']

Clipping outliers using 95th percentile * 1.5...
strain_yTW001: Clipping values above 134.25 (P95=89.50). Clipped 27529/1193409 values (2.31%)
strain_FD: Clipping values above 71.92 (P95=47.94). Clipped 95791/4127807 values (2.32%)
strain_dnrp: Clipping values above 243.00 (P95=162.00). Clipped 25649/1119454 values (2.29%)
strain_yEK19: Clipping values above 77.10 (P95=51.40). Clipped 83713/3893623 values (2.15%)
strain_yEK23: Clipping values above 72.00 (P95=48.00). Clipped 86381/3558407 values (2.43%)
strain_yWT03a: Clipping values above 15.00 (P95=10.00). Clipped 10602/347679 values (3.05%)
strain_yWT04a: Clipping values above 58.50 (P95=39.00). Clipped 21095/725406 values (2.91%)
strain_ylic137: Clipping values above 142.50 (P95=95.00). Clipped 28746/1112684 values (2.58%)

Splitting data using pre-determined chromosomes...
Standardizing features: ['Centr']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 61992
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 24128

Dataset sizes after preprocessing:
  Train: 61992
  Val: 0
  Test: 24128
  Eval strategy: TEST

Randomly sampled 58272/61992 samples (94.0%)
Applied denoising with 15.0% masking

Creating test dataloader:
  Test set size: 24128
  Batch size: 128
Applied denoising with 15.0% masking
  Dataloader created: 24128 samples, 189 batches
Number of encoder layers: 1
Number of decoder layers (excluding heads): 1
Total number of layers including latent layer: 3
Epoch [1/141], Total Loss: 2.2090, NLL: 2.1607, Masked: 5.5543
Epoch [2/141], Total Loss: 2.1341, NLL: 2.0959, Masked: 4.3928
Epoch [3/141], Total Loss: 2.1308, NLL: 2.0926, Masked: 4.3890
Epoch [4/141], Total Loss: 2.1235, NLL: 2.0853, Masked: 4.3842
Epoch [5/141], Total Loss: 2.1003, NLL: 2.0621, Masked: 4.3827
Epoch [6/141], Total Loss: 2.0807, NLL: 2.0425, Masked: 4.3833
Epoch [7/141], Total Loss: 2.0753, NLL: 2.0372, Masked: 4.3801
Epoch [8/141], Total Loss: 2.0687, NLL: 2.0307, Masked: 4.3750
Epoch [9/141], Total Loss: 2.0670, NLL: 2.0289, Masked: 4.3728
Epoch [10/141], Total Loss: 2.0657, NLL: 2.0276, Masked: 4.3724
Epoch [11/141], Total Loss: 2.0617, NLL: 2.0237, Masked: 4.3699
Epoch [12/141], Total Loss: 2.0596, NLL: 2.0216, Masked: 4.3645
Epoch [13/141], Total Loss: 2.0584, NLL: 2.0204, Masked: 4.3633
Epoch [14/141], Total Loss: 2.0556, NLL: 2.0177, Masked: 4.3595
Epoch [15/141], Total Loss: 2.0535, NLL: 2.0156, Masked: 4.3564
Epoch [16/141], Total Loss: 2.0521, NLL: 2.0143, Masked: 4.3529
Epoch [17/141], Total Loss: 2.0511, NLL: 2.0132, Masked: 4.3496
Epoch [18/141], Total Loss: 2.0490, NLL: 2.0111, Masked: 4.3482
Epoch [19/141], Total Loss: 2.0474, NLL: 2.0096, Masked: 4.3436
Epoch [20/141], Total Loss: 2.0456, NLL: 2.0079, Masked: 4.3413
Epoch [21/141], Total Loss: 2.0440, NLL: 2.0063, Masked: 4.3397
Epoch [22/141], Total Loss: 2.0429, NLL: 2.0052, Masked: 4.3366
Epoch [23/141], Total Loss: 2.0417, NLL: 2.0040, Masked: 4.3337
Epoch [24/141], Total Loss: 2.0396, NLL: 2.0019, Masked: 4.3327
Epoch [25/141], Total Loss: 2.0385, NLL: 2.0008, Masked: 4.3289
Epoch [26/141], Total Loss: 2.0368, NLL: 1.9991, Masked: 4.3288
Epoch [27/141], Total Loss: 2.0356, NLL: 1.9980, Masked: 4.3260
Epoch [28/141], Total Loss: 2.0338, NLL: 1.9961, Masked: 4.3246
Epoch [29/141], Total Loss: 2.0331, NLL: 1.9955, Masked: 4.3224
Epoch [30/141], Total Loss: 2.0309, NLL: 1.9933, Masked: 4.3206
Epoch [31/141], Total Loss: 2.0293, NLL: 1.9917, Masked: 4.3190
Epoch [32/141], Total Loss: 2.0276, NLL: 1.9901, Masked: 4.3175
Epoch [33/141], Total Loss: 2.0268, NLL: 1.9892, Masked: 4.3149
Epoch [34/141], Total Loss: 2.0251, NLL: 1.9876, Masked: 4.3159
Epoch [35/141], Total Loss: 2.0234, NLL: 1.9859, Masked: 4.3123
Epoch [36/141], Total Loss: 2.0224, NLL: 1.9849, Masked: 4.3121
Epoch [37/141], Total Loss: 2.0207, NLL: 1.9832, Masked: 4.3105
Epoch [38/141], Total Loss: 2.0200, NLL: 1.9825, Masked: 4.3083
Epoch [39/141], Total Loss: 2.0178, NLL: 1.9803, Masked: 4.3078
Epoch [40/141], Total Loss: 2.0172, NLL: 1.9797, Masked: 4.3065
Epoch [41/141], Total Loss: 2.0158, NLL: 1.9783, Masked: 4.3053
Epoch [42/141], Total Loss: 2.0147, NLL: 1.9773, Masked: 4.3046
Epoch [43/141], Total Loss: 2.0133, NLL: 1.9759, Masked: 4.3043
Epoch [44/141], Total Loss: 2.0127, NLL: 1.9753, Masked: 4.3033
Epoch [45/141], Total Loss: 2.0108, NLL: 1.9734, Masked: 4.3025
Epoch [46/141], Total Loss: 2.0093, NLL: 1.9719, Masked: 4.3010
Epoch [47/141], Total Loss: 2.0074, NLL: 1.9700, Masked: 4.3005
Epoch [48/141], Total Loss: 2.0081, NLL: 1.9707, Masked: 4.3000
Epoch [49/141], Total Loss: 2.0055, NLL: 1.9680, Masked: 4.2995
Epoch [50/141], Total Loss: 2.0043, NLL: 1.9669, Masked: 4.2981
Epoch [51/141], Total Loss: 2.0020, NLL: 1.9646, Masked: 4.2971
Epoch [52/141], Total Loss: 2.0014, NLL: 1.9641, Masked: 4.2963
Epoch [53/141], Total Loss: 2.0000, NLL: 1.9626, Masked: 4.2946
Epoch [54/141], Total Loss: 1.9978, NLL: 1.9604, Masked: 4.2938
