Running with noise_level=0.15
Running with mu_offset=4
Device: cuda

Preprocessing with chromosome split:
  Train chromosomes: ['ChrIII', 'ChrIV', 'ChrIX', 'ChrVI', 'ChrVII', 'ChrX', 'ChrXI', 'ChrXIII', 'ChrXVI']
  Val chromosomes: None
  Test chromosomes: ['ChrI', 'ChrII', 'ChrV', 'ChrXII']

Clipping outliers using 95th percentile * 1.5...
strain_yTW001: Clipping values above 134.25 (P95=89.50). Clipped 27529/1193409 values (2.31%)
strain_FD: Clipping values above 71.92 (P95=47.94). Clipped 95791/4127807 values (2.32%)
strain_dnrp: Clipping values above 243.00 (P95=162.00). Clipped 25649/1119454 values (2.29%)
strain_yEK19: Clipping values above 77.10 (P95=51.40). Clipped 83713/3893623 values (2.15%)
strain_yEK23: Clipping values above 72.00 (P95=48.00). Clipped 86381/3558407 values (2.43%)
strain_yWT03a: Clipping values above 15.00 (P95=10.00). Clipped 10602/347679 values (3.05%)
strain_yWT04a: Clipping values above 58.50 (P95=39.00). Clipped 21095/725406 values (2.91%)
strain_ylic137: Clipping values above 142.50 (P95=95.00). Clipped 28746/1112684 values (2.58%)

Splitting data using pre-determined chromosomes...
Standardizing features: ['Centr']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 61992
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 24128

Dataset sizes after preprocessing:
  Train: 61992
  Val: 0
  Test: 24128
  Eval strategy: TEST

Randomly sampled 58272/61992 samples (94.0%)
Applied denoising with 15.0% masking

Creating test dataloader:
  Test set size: 24128
  Batch size: 128
Applied denoising with 15.0% masking
  Dataloader created: 24128 samples, 189 batches
Number of encoder layers: 1
Number of decoder layers (excluding heads): 1
Total number of layers including latent layer: 3
Epoch [1/141], Total Loss: 2.1398, NLL: 2.0967, Masked: 4.9511
Epoch [2/141], Total Loss: 2.0638, NLL: 2.0306, Masked: 3.8187
Epoch [3/141], Total Loss: 2.0613, NLL: 2.0281, Masked: 3.8172
Epoch [4/141], Total Loss: 2.0577, NLL: 2.0245, Masked: 3.8145
Epoch [5/141], Total Loss: 2.0462, NLL: 2.0130, Masked: 3.8117
Epoch [6/141], Total Loss: 2.0290, NLL: 1.9958, Masked: 3.8132
Epoch [7/141], Total Loss: 2.0163, NLL: 1.9831, Masked: 3.8106
Epoch [8/141], Total Loss: 2.0101, NLL: 1.9769, Masked: 3.8066
Epoch [9/141], Total Loss: 2.0073, NLL: 1.9742, Masked: 3.8061
Epoch [10/141], Total Loss: 2.0060, NLL: 1.9729, Masked: 3.8050
Epoch [11/141], Total Loss: 2.0052, NLL: 1.9721, Masked: 3.8037
Epoch [12/141], Total Loss: 2.0025, NLL: 1.9694, Masked: 3.8025
Epoch [13/141], Total Loss: 2.0000, NLL: 1.9669, Masked: 3.8001
Epoch [14/141], Total Loss: 1.9977, NLL: 1.9646, Masked: 3.7967
Epoch [15/141], Total Loss: 1.9957, NLL: 1.9627, Masked: 3.7944
Epoch [16/141], Total Loss: 1.9938, NLL: 1.9608, Masked: 3.7920
Epoch [17/141], Total Loss: 1.9931, NLL: 1.9601, Masked: 3.7900
Epoch [18/141], Total Loss: 1.9912, NLL: 1.9582, Masked: 3.7883
Epoch [19/141], Total Loss: 1.9906, NLL: 1.9576, Masked: 3.7870
Epoch [20/141], Total Loss: 1.9892, NLL: 1.9563, Masked: 3.7858
Epoch [21/141], Total Loss: 1.9878, NLL: 1.9549, Masked: 3.7834
Epoch [22/141], Total Loss: 1.9862, NLL: 1.9533, Masked: 3.7822
Epoch [23/141], Total Loss: 1.9850, NLL: 1.9521, Masked: 3.7802
Epoch [24/141], Total Loss: 1.9825, NLL: 1.9496, Masked: 3.7765
Epoch [25/141], Total Loss: 1.9810, NLL: 1.9482, Masked: 3.7740
Epoch [26/141], Total Loss: 1.9782, NLL: 1.9454, Masked: 3.7683
Epoch [27/141], Total Loss: 1.9771, NLL: 1.9444, Masked: 3.7687
